"author_date_unix_timestamp","fix_unix_timestamp","fix","ns","nd","nf","entropy","la","ld","lt","ndev","age","nuc","exp","rexp","sexp","contains_bug"
1585618449,-1,0,1,1,1,0,1,0,1839,11,1.15740740740741e-05,1,9,4,8,0
1585618544,-1,1,1,1,1,0,3,3,427,1,3.78231481481481,1,0,0,0,0
1585618544,-1,1,1,1,1,0,3,3,427,2,3.78231481481481,1,1,0,0,0
1585621660,1585651422,1,2,2,3,1.08433654983329,4,38,1170.33333333333,8,0.318506944444444,3,13,1,5,1
1585621660,1585539105,1,2,2,3,1.3675354623901,7,49,1159,2,0.955497685185185,1,1,1,0,1
1585621660,1585539105,1,2,2,3,1.3675354623901,7,49,1159,8,0.955497685185185,1,6,1,2.5,1
1585622604,-1,0,2,2,5,2.2232048274032,246,11,19.6,1,0.765861111111111,1,0,0,0,0
1585622604,-1,0,2,2,5,2.2232048274032,246,11,19.6,2,0.76587037037037,2,1,0,0,0
1585623458,-1,0,1,1,1,0,23,5,349,1,3.83918981481481,1,0,0,0,0
1585623458,-1,0,1,1,1,0,23,5,349,2,3.83918981481481,1,2,0,1,0
1585624468,-1,1,2,4,5,2.07622118605664,17,12,566.6,4,3.0872037037037,2,2,2,0.5,1
1585624468,-1,1,2,4,5,2.07622118605664,17,12,566.6,8,3.0872037037037,2,8,4,5.5,0
1585627318,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1585627318,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1585627682,-1,1,1,1,2,0.646098692054671,148,149,876.5,5,1.15740740740741e-05,2,1,0,0,0
1585627682,-1,1,1,1,2,0.646098692054671,148,149,847.5,1,3.8880787037037,1,0,0,0,0
1585628954,-1,0,2,8,73,5.5989207191439,141,160,211.506849315069,8,3.85004915017758,2,2,0,1,0
1585628954,-1,0,2,8,73,5.5989207191439,141,160,211.452054794521,3,3.90280092592593,1,0,0,0,0
1585636126,-1,0,1,1,1,0,1,1,72,2,3.98581018518519,1,1,0,0,0
1585636126,-1,0,1,1,1,0,1,1,72,1,3.98581018518519,1,0,0,0,0
1585637729,-1,1,1,2,2,0.216396932451265,29,0,1270,7,2.05296296296296,2,2,0,1,0
1585637729,-1,1,1,2,2,0.216396932451265,29,0,1268,4,2.09517361111111,2,0,0,0,0
1585637731,-1,0,1,1,1,0,5,8,1364,3,4.00438657407407,1,4,0,2,0
1585637731,-1,0,1,1,1,0,5,8,1364,1,4.00438657407407,1,0,0,0,0
1585638908,-1,0,2,4,8,1.94428634905783,228,2,1008,15,0.709445891203704,2,7,5,5.5,1
1585638908,-1,0,2,4,8,1.94428634905783,228,2,1008.375,2,0.709445891203704,2,2,2,1,1
1585640443,-1,0,2,3,7,1.59527622916614,198,0,230.142857142857,7,1.19107638888889,4,2,0,1,0
1585640443,-1,0,2,3,7,1.59527622916614,198,0,229.857142857143,4,1.22212797619048,3,0,0,0,0
1585642363,-1,0,2,2,2,0.881290899230693,22,8,265.5,2,4.05799768518519,1,7,0,3.5,0
1585642363,-1,0,2,2,2,0.881290899230693,22,8,265.5,1,4.05799768518519,1,2,0,0.5,0
1585642684,-1,0,1,1,1,0,97,0,0,2,1.15740740740741e-05,1,10,0,7,0
1585642684,-1,0,2,3,5,2.20623892865339,15,15,302.2,4,4.06171296296296,1,5,0,2.5,0
1585642684,-1,0,2,3,5,2.20623892865339,15,15,302.2,1,4.06171296296296,1,0,0,0,0
1585645345,-1,0,1,3,3,1.58496250072116,1,8,212.666666666667,1,4.09251157407407,1,0,0,0,0
1585645345,-1,0,1,3,3,1.58496250072116,1,8,212.666666666667,6,4.09251157407407,1,2,0,1,0
1585651422,1585621660,1,2,2,3,1.34102363405676,51,11,1146.66666666667,8,0.28247299382716,2,9,6,6.5,1
1585651422,1585621660,1,2,2,3,1.00639070966482,32,7,1159,8,0.344467592592593,1,13,7,9.5,0
1585651422,1585621660,1,2,2,3,1.34102363405676,51,11,1146.33333333333,4,0.333634259259259,2,3,3,1.5,1
1585651619,-1,1,1,1,1,0,5,0,732,4,4.16512731481482,1,6,0,5,0
1585651619,-1,1,1,1,1,0,5,0,732,1,4.16512731481482,1,0,0,0,1
1585654677,-1,0,1,2,3,1.41955629857161,7,6,1128,4,1.86564043209877,3,1,1,0,0
1585654677,-1,0,1,2,3,1.41955629857161,7,6,1130,12,3.45493441358025,3,5,2,4,0
1585656829,-1,1,1,1,1,0,2,1,809,3,4.22542824074074,1,7,2,6,0
1585656829,-1,1,1,1,1,0,2,1,809,1,4.22542824074074,1,1,1,0,1
1585657120,-1,0,2,2,3,1.40135176300224,30,3,311,4,2.84042052469136,2,2,0,0.5,0
1585657120,-1,0,2,2,3,1.40135176300224,30,3,311,2,2.84042052469136,2,0,0,0,1
1585661111,-1,0,1,1,1,0,5,6,456,2,4.27498842592593,1,1,0,0,0
1585661111,-1,0,1,1,1,0,5,6,456,1,4.27498842592593,1,0,0,0,0
1585661148,-1,0,1,1,1,0,34,33,76,2,1.15740740740741e-05,1,2,0,0,0
1585661148,-1,0,1,1,1,0,34,33,76,1,1.15740740740741e-05,1,0,0,0,0
1585661148,-1,0,1,1,2,0.23181305002459,52,1,81,3,2.13771412037037,2,6,0,3,0
1585687604,-1,0,1,1,1,0,3,3,271,2,4.58162037037037,1,1,0,0,0
1585687604,-1,0,1,1,1,0,3,3,271,1,4.58162037037037,1,0,0,0,0
1585707768,-1,0,2,4,13,2.95121465355226,704,227,146,2,2.72343393874644,2,1,1,0,0
1585707768,-1,0,2,4,13,2.95121465355226,704,227,146,4,2.72343839031339,3,4,2,2,0
1585710861,-1,0,2,4,8,2.21360720906711,112,3,1237.5,7,1.44384548611111,2,0,0,0,1
1585710861,-1,1,1,1,1,0,2,2,377,1,4.85079861111111,1,0,0,0,0
1585710861,-1,0,2,4,7,2.18282572555612,114,2,1068.85714285714,15,2.58859953703704,3,2,0,1,1
1585710861,-1,0,1,1,1,0,0,1,468,6,1.0834837962963,1,3,0,2,0
1585710861,-1,1,1,1,1,0,2,2,377,4,4.85079861111111,1,7,1,6,0
1585712544,-1,1,1,2,2,0.91829583405449,3,3,1226,2,2.86127314814815,2,1,1,0,1
1585712544,-1,1,1,2,2,0.91829583405449,3,3,1226,7,2.86127314814815,2,8,3,7,1
1585712977,-1,1,1,1,1,0,3,5,130,1,4.87528935185185,1,0,0,0,0
1585712977,-1,1,1,1,1,0,3,5,130,2,4.87528935185185,1,3,0,0,0
1585713215,-1,0,1,2,2,0.41923299508082,1,105,95.5,2,2.8471875,2,1,1,0,0
1585713215,-1,0,1,2,2,0.41923299508082,1,105,95.5,2,2.8471875,2,6,2,4,0
1585713215,-1,0,1,1,1,0,0,97,97,2,0.816331018518519,1,11,3,8,0
1585713329,-1,0,1,1,2,0.811278124459133,0,4,7.5,2,4.87936342592593,1,0,0,0,0
1585713429,-1,0,1,1,2,0.811278124459133,4,0,6,3,0.00115740740740741,1,1,1,0,0
1585721306,-1,0,1,1,1,0,2,1,154,1,1.15740740740741e-05,1,4,2,2,0
1585721306,-1,0,1,1,1,0,157,0,0,0,0,0,1,1,0,1
1585721812,-1,0,1,1,1,0,6,6,498,3,4.9775462962963,1,5,2,2,0
1585721812,-1,0,1,1,1,0,6,6,498,1,4.9775462962963,1,1,1,0,0
1585723903,-1,1,2,3,6,2.51765554697229,35,30,273.333333333333,4,4.45172453703704,2,1,0,0,0
1585723903,-1,1,2,3,6,2.51765554697229,35,30,273.333333333333,2,4.45172453703704,2,0,0,0,0
1585725820,-1,1,1,1,1,0,3,3,450,1,5.02393518518519,1,0,0,0,0
1585725820,-1,1,1,1,1,0,3,3,450,2,5.02393518518519,1,3,1,2,0
1585734510,-1,1,2,2,3,1.53949107030013,20,20,227,2,5.12451388888889,1,1,0,0,0
1585734510,-1,1,2,2,3,1.53949107030013,20,20,227,1,5.12451388888889,1,0,0,0,1
1585740258,-1,0,1,1,2,0.474838488300861,16,92,793.5,3,1.26340856481481,2,2,2,0,0
1585740258,-1,0,1,1,2,0.474838488300861,16,92,793.5,4,1.26340856481481,2,6,4,3,0
1585741281,-1,0,1,3,6,1.42530372130019,535,215,126.5,2,5.85048225308642,2,0,0,0,1
1585741281,-1,0,1,3,6,1.42530372130019,535,215,126.5,3,5.85048225308642,2,1,0,0,0
1585741333,-1,0,2,3,3,1.20505391600776,116,19,63.3333333333333,2,5.2034837962963,1,1,0,0,0
1585741333,-1,0,2,3,3,1.20505391600776,116,19,63.3333333333333,1,5.2034837962963,1,0,0,0,1
1585743286,-1,0,1,1,1,0,1,1,543,1,5.22608796296296,1,2,2,1,0
1585743286,-1,0,1,1,1,0,1,1,543,4,5.22608796296296,1,8,4,7,0
1585745266,-1,1,2,2,7,1.15738348041506,246,37,238.285714285714,4,1.53850198412698,3,3,2,2,0
1585745266,-1,1,2,2,7,1.15738348041506,246,37,238.285714285714,3,4.53792658730159,2,1,1,0,0
1585746236,-1,0,2,3,7,1.93195204212885,55,30,239.142857142857,6,0.00161375661375661,3,3,2,1.5,0
1585746520,-1,0,1,2,2,0.543564443199596,10,6,538.5,4,3.66934027777778,2,6,1,5,0
1585746520,-1,0,1,2,2,0.543564443199596,10,6,526,3,3.25451388888889,2,1,0,0,1
1585748222,-1,0,1,2,4,1.46604571252714,40,30,336,4,4.50087962962963,2,3,2,1,0
1585748222,-1,0,1,2,4,1.46604571252714,40,30,336,2,4.50087962962963,2,1,1,0,0
1585749781,-1,1,1,1,1,0,1,1,2163,6,0.430983796296296,1,10,5,9,0
1585749781,-1,1,1,1,1,0,1,1,2163,3,0.430983796296296,1,2,2,1,0
1585750589,-1,1,1,1,1,0,0,1,2472,5,1.54329861111111,1,9,6,8,0
1585750589,-1,1,1,1,1,0,0,1,2246,1,5.31061342592593,1,3,3,2,0
1585754665,-1,1,1,2,2,0.445064857050839,72,36,333,2,5.35778935185185,1,2,0,1,0
1585754665,-1,1,1,2,2,0.445064857050839,72,36,333,1,5.35778935185185,1,0,0,0,1
1585785013,-1,0,2,7,11,1.50451280262365,1003,129,510,11,4.50526830808081,4,3,2,2,0
1585785013,-1,0,2,7,11,1.50451280262365,1003,129,510.090909090909,7,5.46316077441077,4,1,1,0,1
1585793677,-1,0,3,8,8,2.15242577414305,28,26,151,12,2.90466435185185,4,4,2,2.33333333333333,0
1585797196,1585712544,1,1,2,5,0.732029332580786,69,69,1403.4,13,8.05164814814815,2,13,10,12,1
1585797196,1585712544,1,1,2,5,0.732029332580786,69,69,1347.6,5,3.72505092592593,3,4,4,3,1
1585797285,-1,1,2,2,2,0.949452015387948,50,7,1343.5,6,3.84889467592593,2,4,4,2.5,0
1585797285,-1,1,2,2,2,0.949452015387948,50,7,1343.5,6,2.92554398148148,2,10,8,7.5,0
1585798764,-1,0,1,1,1,0,3,3,137,2,5.86819444444444,1,1,0,0,0
1585798764,-1,0,1,1,1,0,3,3,137,1,5.86819444444444,1,0,0,0,0
1585799925,-1,0,1,1,1,0,1,1,219,3,1.15740740740741e-05,1,4,1,3,0
1585799925,-1,0,2,23,39,3.42891678102831,542,516,392,15,4.77260327635328,9,3,1,2,0
1585799925,-1,0,2,23,39,3.39135917985695,535,504,390.230769230769,14,5.05081968186135,8,2,1,1,1
1585800328,-1,0,1,1,1,0,1,1,439,4,9.77189814814815,1,5,2,4,0
1585800328,-1,0,1,1,1,0,1,1,436,1,5.8862962962963,1,0,0,0,0
1585811687,-1,0,1,8,92,6.19792494383322,248,250,218.130434782609,7,4.45713793276973,5,0,0,0,0
1585811687,-1,0,1,8,92,6.19792494383322,248,250,218.130434782609,8,4.45541528280999,5,1,0,0,0
1585811914,-1,0,2,3,6,1.40717619083648,299,0,319.833333333333,6,0.331649305555556,3,1,1,0,0
1585811914,-1,0,2,3,6,1.40717619083648,299,0,319.833333333333,7,0.331651234567901,4,3,2,2,0
1585812826,-1,1,2,5,13,2.47513466624645,462,15,58.3846153846154,3,4.01025017806268,3,5,4,3.5,0
1585812826,-1,1,2,5,13,2.47513466624645,462,15,58.3846153846154,2,3.71135327635328,1,2,2,1,1
1585813162,-1,0,1,1,1,0,155,0,0,1,1.15740740740741e-05,1,2,2,1,0
1585813320,-1,0,1,2,3,1.5,3,1,1151.33333333333,7,0.735127314814815,3,5,5,3,0
1585813320,-1,0,1,2,3,1.5,3,1,1151.33333333333,8,0.735127314814815,3,11,10,8,0
1585814837,-1,0,1,1,1,0,1,1,2627,5,2.40420138888889,1,9,6,8,0
1585814837,-1,0,1,1,1,0,1,1,2627,2,2.40420138888889,1,3,3,2,0
1585816154,-1,1,1,4,16,2.7199640102627,184,182,362.375,5,5.35831669560185,4,2,2,1,1
1585816154,-1,1,1,4,16,2.7199640102627,184,182,362.5,9,6.08686704282407,5,7,3,5,0
1585816659,-1,1,1,1,1,0,1,1,810,3,1.84988425925926,1,1,0,0,0
1585816659,-1,1,1,1,1,0,1,1,810,2,1.84988425925926,1,0,0,0,1
1585818941,-1,0,3,6,11,2.06721375260235,188,110,852.454545454545,20,5.65804082491582,2,2,0,0.333333333333333,0
1585818941,-1,0,2,2,5,0.925131024808077,75,101,695.4,7,6.10172453703704,1,0,0,0,0
1585831393,-1,0,2,3,4,1.58038356768563,19,43,498.25,6,7.21724537037037,2,3,2,1.5,0
1585831393,-1,0,2,3,4,1.58038356768563,19,43,498,2,6.24584490740741,1,2,2,0.5,0
1585835808,-1,0,1,1,2,0.898937785208133,66,7,1686,8,1.15740740740741e-05,1,12,8,11,0
1585835808,-1,0,1,1,2,0.868533960265235,63,6,1686,4,1.15543402777778,2,4,4,3,1
1585835808,-1,0,1,1,2,0.898937785208133,66,7,1686,5,1.15740740740741e-05,1,5,4,4,1
1585835808,-1,0,1,1,2,0.868533960265235,63,6,1686,6,1.15543402777778,2,10,8,9,1
1585835808,-1,0,1,1,2,0.868533960265235,63,6,1686,8,1.15740740740741e-05,1,11,8,10,1
1585836216,-1,0,3,4,4,1.39391749188544,28,23,190,6,6.57769097222222,3,1,1,0,0
1585836216,-1,0,2,3,3,1.20238534708687,27,22,253.333333333333,6,7.59686728395062,2,3,1,1.5,0
1585837841,-1,0,2,3,6,1.27887746954242,99,2,1164,8,6.32047453703704,1,1,1,0,0
1585851466,-1,1,1,1,3,0.914325326940165,62,81,102.666666666667,2,4.31878472222222,2,0,0,0,1
1585851466,-1,1,1,1,3,0.914325326940165,62,81,102.666666666667,3,4.31878472222222,2,2,0,1,0
1585862207,-1,0,1,2,5,2.01390328521393,70,19,170.2,6,3.96149768518519,2,0,0,0,0
1585868321,1587020621,1,2,5,13,2.55668278731948,868,10,485.461538461538,23,1.02666132478632,4,0,0,0,1
1585877884,-1,0,1,1,1,0,6,2,65,2,6.78393518518519,1,7,4,5,1
1585877884,-1,0,1,1,1,0,6,2,65,1,6.78393518518519,1,2,2,1,1
1585881903,1585617248,1,1,5,25,4.16228741228714,128,150,204.72,6,6.60306111111111,6,0,0,0,1
1585881903,1585617248,1,1,5,25,4.16228741228714,128,150,204.72,11,6.56387037037037,6,1,0,0,0
1585882426,1584956036,1,2,3,3,0.892942741766581,6,15,386,9,7.32635030864197,2,2,0,0.5,0
1585882426,1584956036,1,1,1,1,0,4,59,591,5,10.7221064814815,1,4,0,3,0
1585882426,1584956036,1,2,3,3,0.892942741766581,6,15,384.666666666667,4,10.7221064814815,1,0,0,0,0
1585885549,-1,0,1,1,1,0,12,2,187,1,3.10533564814815,1,2,2,1,0
1585885549,-1,0,1,1,1,0,12,2,187,2,3.10533564814815,1,5,4,4,0
1585885549,-1,0,1,1,1,0,1,16,212,2,3.10533564814815,1,7,5,6,0
1585886561,-1,0,2,6,9,1.85555722244921,246,163,249.333333333333,10,4.69343492798354,5,3,2,1.5,0
1585886561,-1,0,2,6,9,1.85555722244921,246,163,249.333333333333,8,4.69343235596708,4,1,1,0,0
1585895584,1585651422,1,2,6,21,3.12037896008686,322,372,420.714285714286,7,1.86174107142857,4,3,3,1,0
1585895584,1585651422,1,2,6,21,3.12037896008686,322,372,420.714285714286,7,1.95019565696649,4,7,6,3.5,0
1585896925,-1,1,2,4,4,1.72885873456507,24,16,258,6,4.72903356481481,3,2,0,1,0
1585896925,-1,1,1,1,1,0,7,1,573,2,1.15740740740741e-05,1,4,0,3,0
1585896925,-1,1,2,4,4,1.72885873456507,24,16,258,4,4.72903356481481,3,0,0,0,1
1585898452,-1,0,1,3,3,1.58496250072116,39,30,80,1,4.14364583333333,1,8,5,1,0
1585898452,-1,0,1,3,3,1.58496250072116,39,30,80,1,4.14364583333333,1,3,3,0,0
1585899462,-1,0,2,3,4,1.70058845150944,158,2,102.25,4,1.80923321759259,3,10,9,8,0
1585899462,-1,0,2,3,4,1.70058845150944,158,2,102.25,3,1.80922743055556,2,4,4,3,0
1585904025,-1,1,2,5,6,1.92906676214023,43,8,448.5,3,6.06332947530864,3,4,2,3,0
1585904025,-1,1,2,5,6,1.92906676214023,43,8,448.5,3,6.06332947530864,3,1,1,0,1
1585904137,-1,0,1,2,3,1.13901662285259,117,12,811,7,2.89612654320988,2,1,1,0,0
1585904137,-1,0,1,2,3,1.13901662285259,117,12,804.666666666667,13,1.2910262345679,3,4,2,2,0
1585904137,-1,0,1,2,3,1.13901662285259,117,12,804.666666666667,15,1.15740740740741e-05,1,5,2,3,0
1585904944,-1,1,2,3,5,1.38648278761209,54,17,407.4,5,5.67770601851852,2,3,2,1.5,0
1585904944,-1,1,2,3,5,1.38648278761209,54,17,407.4,2,6.86602314814815,2,1,1,0,1
1585905189,-1,0,1,1,1,0,1,1,0,5,0.798298611111111,1,1,1,0,0
1585905723,-1,0,1,1,1,0,1,2,2321,4,0.785671296296296,1,3,3,0,0
1585907516,-1,0,2,2,2,0.721928094887362,2,8,382.5,4,0.122581018518519,1,3,2,2,0
1585907516,-1,0,2,2,2,0.721928094887362,2,8,382.5,3,0.122581018518519,1,1,1,0,0
1585907516,-1,0,1,1,1,0,1,7,579,2,0.122581018518519,1,5,3,4,0
1585976418,1585391590,1,1,4,22,3.52143084649739,149,142,500.045454545455,8,8.11000105218855,4,4,4,2,1
1585976418,1585391590,1,1,4,22,3.52143084649739,149,142,500.045454545455,10,8.11000105218855,4,9,7,6,0
1585986778,-1,0,1,1,1,0,7,7,536,3,0.119907407407407,1,2,2,1,0
1585986778,-1,0,1,1,1,0,7,7,536,5,0.119907407407407,1,6,4,5,0
1585997338,-1,0,2,5,8,2.58486835890174,3,29,412,2,7.74871527777778,2,1,1,0,0
1585997338,-1,0,2,5,8,2.58486835890174,3,29,412,3,7.74871527777778,2,2,1,1,0
1585997338,-1,0,2,5,8,2.58486835890174,3,29,412,6,7.74871527777778,2,4,2,2.5,0
1586078849,-1,1,2,4,4,1.67947416602039,57,32,480.75,6,3.37344907407407,3,3,1,2,0
1586078849,-1,1,2,4,4,1.67947416602039,57,32,480.75,5,3.16663773148148,2,1,0.5,0,1
1586139767,-1,0,2,5,6,1.52350746357077,229,3,1012,13,4.06413966049383,5,0,0,0,1
1586139767,-1,0,2,5,6,1.46871046137636,227,2,1013.83333333333,18,4.07059799382716,6,2,0,1,0
1586143367,-1,0,2,2,2,0.811278124459133,21,11,263.5,3,11.7994560185185,2,3,0,1.5,0
1586143367,-1,0,2,2,2,0.811278124459133,21,11,263.5,3,11.7994560185185,2,1,0,0,1
1586146663,-1,0,1,1,3,1.16399045755142,21,4,242,1,9.89480324074074,1,0,0,0,0
1586146663,-1,0,1,1,3,1.16399045755142,21,4,245.333333333333,5,3.3109837962963,2,4,2,3,0
1586160899,1585389202,1,1,5,19,3.29794771591077,129,130,507.105263157895,5,10.0785453216374,5,5,4.5,3,1
1586160899,1585389202,1,1,5,19,3.29794771591077,129,130,507.105263157895,5,10.0785453216374,5,10,8.5,7,0
1586221905,-1,0,1,1,1,0,0,1,71,2,4.46399305555556,1,4,2.5,3,0
1586221905,-1,0,1,1,1,0,0,1,71,2,4.46399305555556,1,2,1.5,1,0
1586224356,-1,1,2,2,3,1.47965192566981,18,61,881,3,8.42831790123457,2,0,0,0,0
1586228689,-1,0,1,4,4,1.13051126505169,21,95,68,1,2.94701099537037,3,12,9.5,2,0
1586229773,-1,0,3,4,4,1.20751874963942,13,11,1113,8,8.17583622685185,3,3,1,1.33333333333333,0
1586229773,-1,0,3,4,4,1.20751874963942,13,11,1104.5,6,8.87379918981481,3,1,0.5,0,0
