@relation 0_gimp(master)

@attribute author_date_unix_timestamp numeric
@attribute fix_unix_timestamp numeric
@attribute fix numeric
@attribute ns numeric
@attribute nd numeric
@attribute nf numeric
@attribute entropy numeric
@attribute la numeric
@attribute ld numeric
@attribute lt numeric
@attribute ndev numeric
@attribute age numeric
@attribute nuc numeric
@attribute exp numeric
@attribute rexp numeric
@attribute sexp numeric
@attribute contains_bug {0,1}

@data
956342245,956335331,1,2,2,2,1,22,24,72,2,0.000012,1,739,61.339959,39.5,0
956342245,956340888,1,4,4,5,1.938679,14,3,4923.8,120,0.054296,2,620,16.187871,212.75,1
956381047,-1,0,1,1,2,0.009715,2420,2386,3612,26,11.626788,2,41,4.234611,15,0
956408984,954693208,1,2,3,3,1.570951,12,8,10014,120,13.496493,2,0,0,0,1
956416247,-1,1,1,1,1,0,5,1,158,8,0.000012,1,740,61.070941,19,0
956416247,-1,0,1,1,2,0.811278,8,8,1133.5,9,4.103079,1,4,3.5,1,0
956429331,956408984,1,2,3,3,1.539764,25,16,10015.333333,121,0.235498,1,19,3.11961,17,1
956432783,932660470,1,2,3,3,1.521928,7,3,2565.666667,47,0.02664,2,741,61.8137,513,1
956432783,-1,0,1,1,1,0,20,24,861,35,6.913935,1,621,16.768937,476,0
956432821,-1,0,7,8,72,5.361284,39503,59808,5522.597222,138,16.22044,32,622,17.768937,134.142857,0
956443603,-1,1,1,1,1,0,6,0,1015,26,0.000012,1,742,62.743593,57,0
956443603,-1,0,1,1,2,0.289079,33,46,3640.5,27,0.42441,2,47,1.832968,26,0
956447374,-1,1,1,1,1,0,13,0,23231,121,0.000012,1,743,63.687069,632,0
956447374,-1,0,1,1,1,0,4,0,23227,121,0.168437,1,623,18.261149,478,0
956447375,-1,0,1,1,1,0,5,0,174,1,48.102685,1,624,19.261149,479,0
956482231,-1,0,1,1,1,0,18257,0,0,0,0,0,0,0,0,0
956482231,-1,1,1,1,1,0,2390,14310,18257,1,0.000012,1,744,64.346629,58,0
956517980,-1,0,4,4,8,1.490935,87,456,2744.5,29,2.168132,5,78,10.676977,23,0
956521058,-1,1,2,2,6,1.638733,42,59,3411.666667,28,58.813908,4,149,8.154583,14.5,0
956521555,-1,0,1,1,2,0.721928,4,1,84.5,8,12.02412,2,150,9.154583,2,0
956521661,-1,0,5,7,12,1.629185,89,61,2212.833333,121,26.850114,6,151,10.154583,60.8,0
956525774,-1,0,1,1,1,0,5,0,23259,121,0.047604,1,35,1.212615,29,0
956574020,-1,0,1,1,1,0,6,10,6250,6,1.634248,1,8,4.559715,6,0
956589777,-1,0,3,3,7,2.566997,527,28,4592.285714,121,29.420762,3,745,64.533964,354.333333,0
956601162,-1,0,3,3,5,1.209279,172,0,197.4,26,33.50109,4,310,31.420172,171.666667,0
956601640,880409125,1,2,4,5,2,4,4,5834.2,121,14.975998,2,311,32.420172,254.5,0
956635023,-1,0,2,2,2,0.218321,85,87,12186,121,1.887506,2,40,7.512065,30.5,1
956660031,956635023,1,2,2,2,0.918296,5,1,12185,121,0.289444,1,625,19.971813,380,1
956665930,942276143,1,3,4,6,2.150967,146,137,7004.5,128,27.541105,4,746,63.517448,364.333333,1
956686152,-1,0,1,1,2,0.016904,1654,891,683.5,9,2.418565,2,747,64.079463,20,0
956699866,-1,0,2,2,2,0.21451,92,84,12189.5,121,0.426916,2,41,8.505198,31.5,1
956704935,-1,0,2,2,4,1.358363,60,56,3961.25,21,0.334421,2,748,64.413623,42,0
956705425,-1,0,1,1,1,0,2,24,504,3,3.155139,1,0,0,0,0
956708274,-1,0,4,5,6,2.466248,10,5,4216.5,121,14.371667,3,312,32.225381,151,0
956708402,-1,0,1,1,1,0,1977,198,482,4,0.034456,1,1,1,0,0
956708452,-1,0,2,3,3,1.556657,9,5,11713,121,16.599236,2,313,33.225381,256.5,0
956710597,-1,0,1,1,1,0,43,68,2261,4,0.025405,1,2,2,1,0
956711562,-1,0,1,1,1,0,38,38,6246,6,1.591921,1,3,3,0,0
956731159,-1,0,1,1,2,0.33729,25,39,3652,26,2.942355,2,39,8.956956,24,0
956736182,-1,0,1,1,1,0,64,27,6203,6,2.489861,1,1,0.011905,0,0
956736271,-1,0,1,1,1,0,5,0,1035,26,0.059167,1,2,1.011905,1,0
956737553,-1,1,1,1,2,0.99403,7,4,3640,27,0.015353,2,749,65.235875,59,0
956750451,-1,0,2,2,2,0.177389,92,133,9406,4,1.94978,2,40,9.796699,18,0
956772461,955470882,1,2,2,27,4.207683,134,102,1012.62963,121,26.585815,5,626,20.732339,381,1
956777437,-1,0,2,3,3,1.370951,8,2,9754.333333,121,41.444745,2,314,33.157796,257.5,0
956781005,-1,0,1,1,2,0.366578,35,22,6787,21,1.962355,2,79,10.393269,39,0
956781452,-1,1,1,1,1,0,5,0,23341,121,0.04647,1,80,11.393269,21,0
956781464,950377161,1,1,1,1,0,1,1,607,8,74.123877,1,81,12.393269,33,0
956783075,950219652,1,2,4,9,2.425605,28,32,3517.888889,121,25.634549,4,315,34.130018,258.5,0
956793297,-1,0,1,1,1,0,87,89,13001,4,4.172176,1,4,4,0,0
956793726,-1,0,1,1,1,0,954,0,0,0,0,0,5,5,0,0
956841097,936662600,1,2,2,2,0.936667,7,10,12173.5,121,93.174086,2,750,63.629386,461,0
956843360,-1,0,1,1,1,0,11,11,12516,2,1.075336,1,41,9.773214,12,0
956845885,-1,0,2,2,2,0.320468,53,50,9385.5,4,0.566892,2,42,10.601786,19.5,0
956847662,-1,0,1,1,1,0,46,40,12519,2,0.020567,1,43,11.435119,14,0
956856448,-1,0,3,15,205,7.018975,1127,1323,1641.912195,125,67.655585,48,316,32.998835,197.333333,1
956880131,-1,0,3,4,11,2.381586,422,203,2843.909091,123,69.108654,7,751,63.271134,315.333333,1
956881796,-1,0,1,1,2,0.811278,7,1,218.5,8,15.08022,2,752,64.270126,23,0
956914081,-1,0,1,1,1,0,2,2,6255,4,0.789306,1,44,12.372619,27,0
956917978,-1,0,1,1,1,0,17,17,12525,2,0.813843,1,45,13.354762,15,0
956918793,945373442,1,2,2,2,0.543564,27,13,12705.5,121,13.572089,2,753,65.050057,463,0
956966380,922352310,1,2,4,6,2.503258,30,6,6003.666667,121,7.323324,3,73,1.987243,65.5,1
956972787,-1,0,2,2,3,0.245038,387,1,7814.666667,121,35.373746,2,74,2.987243,34,1
957037394,-1,0,2,2,2,1,8,2,57,2,8.125729,1,86,2.79856,6.5,0
957037808,-1,0,2,2,2,0.881291,10,0,13581.5,121,9.589028,2,87,3.79856,47.5,0
957045405,-1,0,3,3,6,1.374465,2543,1375,3750.5,28,4.964531,4,50,4.545544,20,0
957045627,880409125,1,2,3,3,1.584963,13,2,8228,121,1.48988,2,75,3.912124,67,1
957101848,-1,0,3,3,3,1.287054,10,4,9090.333333,121,6.85287,3,754,60.437671,367.333333,0
957116852,956335331,1,4,4,4,1.893344,45,23,6013.25,121,6.018252,3,20,2.746213,9.5,0
957118675,-1,1,6,45,85,5.997489,832,1119,2028.117647,122,38.220015,40,317,32.288978,118.333333,1
957118887,-1,1,1,1,2,0.970951,7,3,3643.5,27,2.632037,2,152,10.06582,20,0
957128624,-1,0,2,2,54,5.244722,898,1489,1312.962963,122,68.163326,20,318,33.250044,189.5,1
957129378,-1,0,3,3,3,1.5,6,2,7984,121,0.085494,2,319,34.250044,129.666667,0
957131360,-1,0,2,4,9,0.716915,18,507,2943.555556,124,65.517548,8,627,18.42721,382,1
957132825,-1,0,1,1,2,0.918296,5,1,480.5,21,15.092865,2,320,35.250044,6,0
957193074,-1,0,4,4,8,2.822377,129,94,3233,121,12.303595,5,321,35.844747,156,1
957199994,-1,0,4,6,13,0.592239,1532,1463,2439.153846,121,118.198816,8,322,36.787171,102,1
957200478,-1,0,2,4,43,4.862569,692,1218,1756.023256,122,61.048111,18,323,37.786096,192,1
957203060,-1,0,1,1,2,0.015942,1711,1012,751.5,9,5.369757,2,5,2.333333,2,0
957204620,-1,0,2,3,3,1.548581,26,0,9201,121,38.517901,2,628,19.35601,386.5,1
957204712,-1,0,3,3,6,1.065284,2443,2405,3544.166667,28,3.77418,5,82,12.028448,29.333333,0
957212575,-1,0,2,3,43,4.802744,1913,2206,1501.139535,121,69.397126,17,324,37.748453,193,1
957216604,-1,0,5,5,58,5.46795,71299,50497,6868.155172,140,69.528584,19,629,20.34875,118,0
957223058,-1,0,2,2,2,1,7,1,11840.5,121,0.738796,2,153,9.362814,74.5,0
957233627,-1,0,2,2,2,0.006779,3705,3531,9636.5,7,0.197025,1,6,6,1,0
957236354,-1,0,1,1,1,0,8,13,2297,4,0.228588,1,7,7,2,0
957236563,-1,0,1,1,1,0,2,2,6250,7,0.033981,1,8,8,2,0
957259875,-1,0,1,1,2,0.266765,45,43,1103.5,9,0.569641,2,6,3.333333,3,0
957269505,-1,0,1,1,2,0.140881,106,95,6787.5,21,0.6811,2,7,4.333333,2,0
957287907,-1,0,3,3,3,1.52887,26,17,8506.333333,121,0.981925,2,325,38.439868,204.666667,0
957305881,-1,0,1,1,1,0,84,108,2292,4,0.804711,1,9,9,3,0
957315000,-1,0,1,5,8,1.411714,91,16,213.75,12,52.851628,6,357,12.994357,277,0
957315177,-1,0,1,1,2,0.684038,10,1,12227.5,124,0.728258,2,358,13.994357,104,0
957323580,-1,0,1,1,1,0,151,286,2268,4,0.20485,1,10,8,4,0
957325770,-1,0,1,1,1,0,100,155,13197,5,1.06647,1,11,9,2,0
957350538,957118675,1,4,5,8,1.633977,82,89,5885.25,134,3.186047,6,755,56.592421,263.25,1
957358349,-1,0,2,2,3,0.010334,7323,1,8156.666667,124,0.196694,2,9,2.723856,3.5,0
957359672,956880131,1,3,5,15,3.035827,2236,213,3168.2,121,91.527228,10,326,37.905817,207.666667,1
957390595,897633262,1,1,1,2,1,6,2,11908.5,121,5.637402,2,630,20.143948,485,0
957390612,-1,0,3,3,3,0.682557,14930,0,0,0,0,0,631,21.143948,17.666667,0
957431683,-1,0,3,3,6,1.852233,124,151,5312.5,133,24.135912,5,756,56.364529,236.666667,1
957465430,-1,0,1,1,2,0.985228,7,0,88.5,15,5.482928,1,154,10.097685,4,0
957465498,-1,0,2,2,4,1.721928,10,0,233.25,21,6.391684,4,155,11.097685,7,0
957465682,-1,0,5,5,11,2.586084,90,20,2434.090909,121,30.025197,5,156,12.097685,47.4,0
957468893,-1,0,3,3,6,0.85205,541,379,3958.833333,28,1.544882,3,51,5.071863,21,0
957489339,933065251,1,2,3,3,1.198547,136,18,8094.333333,121,74.775066,2,1,0.012821,0,1
957494330,-1,0,1,1,1,0,4678,3681,13142,5,1.950926,1,12,9,3,0
957496923,-1,0,1,1,1,0,482,268,954,1,8.138854,1,13,10,1,0
957533386,957431683,1,3,5,10,2.912933,155,118,2670,121,98.94302,5,327,36.209383,179,0
957538418,-1,0,2,6,23,3.150009,166,212,1886.608696,122,13.077008,5,328,37.188674,268,0
957540116,-1,0,2,2,2,0.979869,7,5,12133,121,0.019653,1,329,38.18318,269,0
957556631,-1,0,1,1,2,0.863121,7,0,106.5,8,15.883189,2,359,14.621171,278,0
957577112,953925947,1,2,2,8,1.331067,150,213,3162.375,121,33.413906,5,42,5.204456,32.5,1
957630921,-1,0,2,2,7,1.192664,445,514,328,43,5.220329,4,330,38.612606,124,1
957630994,-1,0,1,1,1,0,16,0,23708,121,0.623634,1,331,39.612606,302,0
957632624,-1,0,2,4,9,2.766954,174,263,3484.777778,121,16.215544,5,332,40.612606,271,0
957641153,-1,0,2,5,6,0.291719,225,115,5378.5,122,0.825613,2,333,41.520697,272,0
957668440,950377161,1,2,2,2,1,8,2,12122,121,0.686429,2,43,6.149829,33.5,0
957693987,-1,0,4,8,19,1.334708,356,345,2198.894737,133,11.220602,9,757,52.173756,278.5,0
957720460,-1,0,1,1,1,0,43,64,14139,5,2.617245,1,14,11,4,0
957721644,-1,0,2,2,6,0.694544,379,244,4606.166667,122,19.292407,4,334,42.212532,273,1
957722690,-1,0,1,1,2,0.918296,5,1,7425.5,24,1.481638,2,335,43.212259,7,0
957730212,-1,0,1,1,10,3.152556,5320,5294,917.9,14,25.629575,8,52,5.309699,2,0
957731196,-1,0,1,1,1,0,1,1,977,3,0.011389,1,53,6.309699,3,0
957737091,-1,0,6,13,36,4.590239,2415,1342,3497.055556,129,14.697872,12,758,52.415222,237.333333,1
957742943,-1,0,2,2,2,0.896038,11,5,12315.5,121,0.157124,2,336,42.169596,274,0
957746410,948822416,1,2,4,5,2.209889,20,8,6610.2,122,6.245646,3,337,43.168809,275,0
957749010,909850957,1,2,2,5,1.990813,615,549,5016.4,121,117.690935,3,759,53.346403,355,1
957794041,957359672,1,5,7,13,0.792822,768,727,3924.384615,128,13.355306,6,760,54.230808,218,1
957807916,-1,0,2,2,3,0.725577,583,557,8464,121,57.899178,3,761,54.963827,356.5,1
957820853,957193074,1,2,4,5,1.911301,84,56,6186.2,121,2.000104,3,338,41.508517,276,0
957836773,-1,0,2,2,2,0.811278,17,3,12456.5,121,3.774392,2,44,7.033915,34.5,1
957851009,-1,0,2,5,16,3.857223,147,15,2240.25,121,62.987723,5,76,3.234344,68,0
957894667,-1,0,5,5,10,1.947033,1327,1107,2483.7,30,4.407988,5,83,9.4236,26.8,0
957917320,-1,0,1,1,1,0,3,0,951,3,6.971296,1,360,15.209849,279,0
957918195,-1,0,1,3,5,1.870538,7,16,884.8,12,23.559801,5,361,16.19596,280,0
957927748,-1,0,1,1,1,0,1,1,2804,1,0.110567,1,362,16.194568,281,0
957927775,-1,0,3,7,22,4.432527,108,61,4221.818182,121,3.757709,3,363,17.194568,140.333333,1
957987543,-1,0,4,4,8,2.144829,48,29,3601.375,121,22.502169,5,157,11.106395,74.75,0
957992698,-1,0,2,2,4,0.605444,123,111,848.75,12,1.066539,2,84,9.812854,21,0
957993683,-1,0,5,9,27,4.580834,1096,604,3588.407407,121,13.173224,6,339,40.177708,150,1
958010926,-1,0,1,2,11,2.064823,1079,1055,867.181818,17,2.509037,5,364,18.057734,283,0
958045869,-1,0,2,2,2,0.890492,13,0,12706,121,0.604005,1,340,40.924427,198,0
958063795,-1,0,1,1,2,0.918296,8,4,6977.5,21,2.539826,2,762,51.953799,67,0
958064632,-1,0,3,3,4,0.242028,210,120,8392,134,2.249829,4,763,52.953056,370.333333,1
958064670,-1,0,1,5,16,2.163089,119,24,485.125,6,54.398698,10,365,19.009266,284,0
958073246,-1,0,2,3,12,3.345621,23,16,2449.083333,121,131.67999,5,158,10.572158,91,1
958077933,-1,0,2,2,4,0.76806,55,44,2144.75,28,1.009285,4,85,10.672433,40.5,0
958094061,-1,0,2,3,9,3.096925,181,8,6066.111111,121,12.759412,2,77,4.224838,69,1
958114395,-1,0,2,3,3,0.395997,97,65,8669.333333,121,5.013341,3,45,7.35767,35.5,1
958129230,-1,0,1,1,3,1.492614,5,9,8112.666667,121,18.534294,3,764,53.094814,647,0
958135186,920811363,1,2,2,2,0.932112,17,6,12725,121,0.551348,2,341,41.414781,199,1
958151274,954892538,1,2,4,19,3.708312,1721,990,2467.315789,121,43.5014,6,765,53.799319,525,1
958171246,-1,0,1,1,2,0.047678,414,341,3673,27,4.604549,2,54,6.361648,34,0
958171414,-1,0,1,1,2,1,6,2,210,15,11.662847,2,55,7.361648,4,0
958171946,-1,0,1,1,2,0.426229,42,4,548,27,65.055966,2,2,0.122222,1,0
958173389,-1,0,1,1,2,0.037911,550,441,3674.5,28,5.545301,2,48,1.87392,27,0
958175082,-1,0,2,2,4,0.510827,527,710,4155.25,21,4.936484,3,56,8.359983,16,0
958189984,-1,0,1,1,1,0,162,292,2133,4,10.027824,1,15,7,5,0
958253823,-1,0,3,3,6,1.99889,131,12,201.166667,25,47.883368,5,766,53.998726,35,0
958256765,-1,0,2,2,2,0.999971,854,1044,10184,7,8.994659,2,16,8,4,0
958267083,-1,0,1,1,1,0,229,377,1156,3,2.96478,1,17,9,2,0
958269980,-1,0,1,1,2,0.038638,528,441,3673.5,27,6.654902,2,42,3.304017,16,0
958271057,-1,0,1,1,1,0,487,624,13849,6,0.165417,1,18,10,6,0
958305142,-1,0,1,1,1,0,41,87,13712,6,0.394502,1,19,11,7,0
958306183,944520280,1,3,3,5,2.172931,289,230,5027.6,121,57.876197,3,342,38.309721,140,1
958311086,-1,0,1,1,2,0.03993,509,423,3681,27,6.57169,2,8,2.7,2,0
958311228,-1,0,1,1,2,0.04551,495,303,6813,21,6.360694,2,9,3.7,3,0
958334164,947950348,1,2,2,2,0.845351,8,3,12548,121,7.138432,2,159,11.237321,92,1
958379193,-1,0,1,1,1,0,682,1055,13666,6,0.857072,1,20,11.5,8,0
958407059,-1,0,1,1,1,0,283,404,13293,6,0.322523,1,21,12.5,9,0
958430856,-1,0,4,4,4,1.403305,36,2,6964,121,11.53116,3,160,11.899811,61.75,0
958459536,-1,0,5,5,61,5.157878,14080,10730,7253.278689,140,10.897455,21,632,16.294225,119.8,0
958465252,-1,0,1,1,1,0,654,1072,13357,6,0.066157,1,22,13,10,0
958471928,-1,0,1,1,1,0,5,7,2015,4,0.143426,1,23,14,6,0
958487189,-1,0,1,1,1,0,613,461,12939,6,0.2539,1,24,15,11,0
958497914,954987198,1,2,5,10,3.179888,61,21,4209.3,121,17.478924,4,343,34.626171,279.5,0
958503410,957359672,1,2,4,4,1.604936,12,3,6986.5,121,16.235668,4,86,10.432894,29.5,1
958503655,958114395,1,1,1,1,0,9,8,526,6,4.505324,1,87,11.432894,38,1
958503764,-1,1,1,1,1,0,1,1,24043,121,0.004097,1,88,12.432894,23,0
958503879,-1,0,4,4,8,1.434824,120,103,2995,30,1.537801,4,89,13.432894,26.5,0
958511329,-1,0,1,3,3,1.459148,5,7,217.333333,11,41.364286,3,366,19.07797,285,0
958557064,-1,0,2,2,2,0.515947,25,27,7552,7,0.897054,2,25,15.166667,9.5,0
958561190,958151274,1,2,3,3,1.495824,16,18,10716.333333,121,0.709792,2,767,49.956161,526,0
958566578,-1,0,3,7,22,4.354775,2178,1504,4308.954545,121,6.257723,3,344,35.180514,216.666667,1
958574598,-1,0,2,5,5,2.074508,298,160,6391,122,7.773259,2,768,50.825351,527,1
958576779,-1,0,3,5,8,2.663153,71,0,3463.875,121,81.723886,3,88,3.207557,34.666667,0
958578532,-1,0,4,4,8,0.94816,307,278,4261.25,133,11.389983,6,769,51.824857,259,1
958608297,-1,0,1,3,11,1.724014,145,137,936.454545,15,6.460889,4,367,17.618318,286,0
958625383,-1,0,1,1,1,0,2,2,392,1,0.197755,1,368,18.089241,287,0
958643357,-1,0,2,2,2,0.350272,297,280,4171,7,1.56316,2,26,16,6,0
958643777,-1,0,1,1,1,0,2,3,1000,3,0.410648,1,27,17,3,0
958674476,-1,0,2,2,6,1.099073,476,588,3590,28,47.744554,4,57,7.958434,30.5,0
958674539,-1,0,2,2,3,1.584963,3,3,85,3,65.254325,3,58,8.958434,6.5,0
958682522,-1,0,2,2,2,0.863121,6,1,12941.5,121,9.178437,2,161,11.046521,93.5,0
958816153,-1,0,2,2,2,0.991076,9,0,13659,121,10.053293,2,770,49.034727,473,0
958819743,954095943,1,2,3,3,1.558433,37,16,9176.666667,121,36.288657,2,771,50.01687,529,1
958839089,-1,0,2,2,2,0.863121,6,1,12356,121,6.489259,2,46,5.425322,36.5,0
958847942,953084294,1,5,7,11,1.985025,266,182,3462.454545,121,33.777679,6,772,50.833205,289.4,1
958872436,-1,0,1,2,45,5.388147,51,55,232.022222,5,65.511502,10,369,18.198795,288,0
958901459,957630921,1,2,2,2,0.873981,15,2,12477.5,121,7.01408,2,21,2.017323,19,0
958930862,-1,1,6,14,74,5.495624,5352,3792,1841.716216,123,65.836343,22,345,31.53173,138.666667,1
958932302,-1,0,2,2,2,0.591673,5,2,12365.5,121,2.488929,2,90,12.815433,31.5,0
958989177,-1,0,4,4,8,1.313347,759,703,3088.625,29,4.853398,5,91,13.742708,34.75,0
958995328,953914895,1,2,2,2,0.663197,19,10,12501.5,121,10.751597,2,773,50.051417,475.5,0
959003623,-1,0,2,2,2,0.181614,380,93,12514,121,10.898692,2,774,51.017936,476.5,1
959015428,-1,0,3,36,204,7.428385,200,293,1170.691176,123,65.637448,43,346,31.090642,167,1
959017155,951866354,1,5,7,10,0.629077,362,257,5058.4,134,1.927169,6,775,51.742514,299.4,1
959017899,-1,0,1,1,1,0,211,212,6386,7,0.008611,1,776,52.575847,67,0
959018785,-1,1,1,1,2,0.413817,9,3,12132.5,121,52.48864,2,777,53.570444,658,0
959024406,959017155,1,2,2,3,0.611676,338,99,8608.333333,121,0.084298,3,778,54.49938,479,1
959043786,-1,0,2,2,4,1.810446,36,32,6788.25,121,0.250284,2,779,55.342269,480,0
959075315,-1,0,1,1,2,0.029153,685,665,581.5,10,0.673148,1,780,56.29511,301,0
959075770,-1,0,1,1,2,0.080463,209,193,581,9,2.707917,2,59,7.707681,4,0
959086840,-1,0,2,2,9,2.568156,1682,562,3536.444444,121,0.680653,2,781,57.184212,481.5,1
959097842,-1,0,2,2,3,1.051517,591,180,8609,121,0.678356,2,782,58.160181,482.5,1
959107934,959097842,1,2,2,11,1.253227,616,480,3171.636364,121,0.209415,2,783,59.042219,483.5,1
959108450,-1,0,1,1,3,0.358939,510,450,2503.333333,27,6.4688,3,10,2.683333,3,0
959109379,-1,0,1,1,2,0.078078,231,186,6994.5,21,1.067407,1,784,60.03632,70,0
959178925,-1,0,2,2,5,1.521638,20,25,6032.8,121,0.821655,1,785,59.953291,484.5,1
959183083,-1,0,1,1,3,0.622415,273,183,4630.333333,21,6.660922,3,11,3.683333,4,1
959186944,-1,0,3,3,6,1.218449,4337,4031,4146,28,4.749896,4,786,59.91971,55.666667,0
959209308,959107934,1,2,2,2,0.346124,210,37,12732,121,0.351655,1,0,0,0,1
959210442,-1,0,2,2,2,0.995727,13,0,12818.5,122,0.013125,1,1,1,0,1
959241044,-1,0,3,4,4,1.769831,92,27,7696.25,122,20.788166,2,787,60.611289,365.666667,0
959297300,959107934,1,2,2,2,0.374701,125,27,12495,122,1.421424,2,2,2,1,1
959303987,-1,0,1,2,2,0.918296,2,1,590.5,3,4.994803,1,39,1.07344,12,0
959330275,-1,1,1,3,4,1.738149,9,4,592.25,11,1.626276,3,788,60.754171,306,0
959376183,-1,0,2,2,2,0.199024,118,76,12574.5,122,2.008866,2,3,3,2,1
959376783,-1,0,2,2,2,0.398459,13,63,12836,122,0.966094,2,4,4,3,0
959380120,-1,1,7,19,111,5.50982,3514,3175,1722.954955,123,56.603908,22,347,28.690375,113,1
959381280,-1,0,2,2,2,0.208181,106,77,12529,122,1.588576,2,5,5,4,1
959382581,-1,0,2,2,23,3.568302,21,5252,281.826087,21,53.6149,8,633,14.71222,50.5,0
959391021,-1,0,9,23,113,5.506102,373,541,1616.787611,123,14.706077,19,348,29.677517,97.222222,1
959391185,-1,1,1,1,1,0,2,0,24503,122,0.001898,1,349,30.677517,319,0
959395008,-1,0,1,3,16,2.414108,1311,820,585.25,2,45.432655,7,350,31.677517,14,0
959417330,881543590,1,2,3,9,2.918296,16,8,6147.666667,122,0.304291,2,9,0.090118,4.5,0
959435629,-1,0,3,4,4,1.637652,179,474,7750.5,122,0.440171,2,789,59.933135,366.666667,0
959468865,-1,0,3,3,3,1.038677,766,734,7149.333333,7,9.887411,2,28,9.7,9,0
959472028,-1,0,4,8,39,3.137011,1867,1581,1052.589744,122,71.265617,14,351,32.142949,170,1
959536546,-1,0,1,1,1,0,321,297,13198,2,0.000012,1,60,6.855367,27,0
959536546,-1,0,1,1,1,0,430,412,13180,2,9.977662,1,634,15.478086,44,0
959536557,-1,0,5,5,77,5.371601,17445,16481,5679.298701,141,15.731365,16,635,16.478086,121,0
959550191,-1,0,2,2,2,0.918296,6,3,12604.5,122,1.063108,2,36,1.028414,16.5,0
959557576,-1,0,7,7,15,2.817785,305,349,1893.133333,122,73.246159,8,162,8.913057,47,0
959589629,-1,0,3,5,11,2.8985,323,138,2765.545455,122,82.696941,6,790,59.330752,370.666667,1
959592603,-1,0,1,1,1,0,4,4,24588,122,0.034421,1,791,60.329744,668,0
959596944,-1,0,2,2,4,1.44336,43,40,2448.75,27,2.722147,2,12,4.22619,4,0
959637231,-1,0,2,4,4,1.446617,9,0,6591.75,123,40.594818,2,6,6,2.5,0
959641279,-1,0,2,2,2,0.890492,12,1,12327,122,125.440764,2,0,0,0,0
959713654,-1,0,1,1,2,0.163089,89,78,3748,27,1.700272,2,163,9.594649,21,0
959726518,-1,0,2,2,2,0.991076,7,2,12380,123,88.170584,2,92,9.509126,13.5,0
959729926,-1,0,6,7,91,5.868569,549,304,583.142857,123,55.153283,22,352,30.425715,130.5,1
959753706,-1,0,4,4,42,4.402208,2579,1876,847.857143,123,35.178302,13,353,31.317137,171.5,1
959772964,-1,0,5,5,10,1.078981,391,368,2529.9,30,4.933494,7,93,10.509126,30.8,0
959774935,-1,0,3,3,6,1.462225,263,419,3935.666667,28,1.390909,2,43,3.028808,14.333333,0
959779454,-1,1,7,10,51,4.504258,2058,1163,752.843137,126,21.425866,15,354,32.070497,116.285714,1
959807771,959779454,1,5,6,41,4.963925,1313,888,821.707317,123,7.294016,6,355,32.955998,143.8,1
959862013,-1,0,6,7,62,4.118597,3506,2614,769.145161,135,44.908304,18,356,33.666415,134.5,1
959862792,-1,0,2,2,2,0.991076,7,2,12558.5,123,0.322917,2,357,34.666415,213,0
959871562,-1,0,2,2,16,2.929336,750,514,1781.9375,123,1.000405,6,358,35.658512,214,1
959880896,-1,0,4,7,27,4.124163,1020,767,1274.148148,123,18.069189,10,359,36.547081,137,1
959894284,-1,0,4,5,31,3.648948,840,514,939.645161,123,5.889145,7,360,37.524471,177.25,1
959901670,-1,0,2,2,2,0.721928,6,4,13624.5,123,0.750012,2,361,38.511075,215,0
959930999,-1,0,1,1,2,0.918296,8,4,3759.5,27,1.657008,2,3,0.344569,2,0
959958887,-1,0,2,2,2,0.918296,5,1,12529,123,8.329427,2,89,3.080718,37,0
959968788,-1,0,1,2,2,0.918296,3,0,518.5,5,15.054925,2,22,2.136647,2,0
959972530,-1,0,1,2,2,0.721928,3,2,520,6,0.04331,1,40,1.522832,13,0
959997873,-1,0,2,2,2,0.936667,15,2,12520,123,0.902564,2,362,37.624671,217.5,1
960056362,-1,0,2,5,27,4.379417,73,45,2390.185185,123,29.19884,8,636,16.140763,389.5,1
960073773,-1,0,1,1,2,0.175565,76,76,3758,27,3.935127,2,61,6.318306,36,0
960122100,-1,0,2,2,4,0.661992,309,296,3759.25,22,8.089256,4,13,3.963095,3,0
960128333,-1,0,2,2,3,1.526235,8,5,8384,123,6.917326,3,90,3.975828,38,0
960131356,-1,0,2,3,4,1.739427,98,57,7203.5,123,21.699129,2,792,48.67361,540,1
960135240,-1,0,1,1,1,0,33,32,355,6,8.613646,1,637,16.988281,292,0
960143581,-1,0,3,4,4,1.866992,36,8,7663.75,123,40.631678,3,0,0,0,1
960195663,-1,0,1,1,2,0.027315,723,734,3763.5,27,2.237002,2,4,1.344444,3,0
960203332,-1,1,1,1,1,0,1,1,6349,6,0.088762,1,62,6.7132,37,0
960205115,-1,0,2,2,2,0.112296,270,197,13118,124,5.130376,2,363,36.539845,216.5,1
960206551,947796450,1,2,2,3,1.435432,32,16,9347.666667,124,16.47564,3,0,0,0,0
960221350,-1,0,2,2,2,0.918296,5,1,13158,125,0.179595,2,364,37.450206,217.5,0
960232067,-1,0,1,1,2,0.362051,32,26,3758,27,0.376962,2,5,2.344444,4,0
960234851,-1,0,1,1,2,0.266765,47,41,6765.5,21,4.693547,2,6,3.344444,0,0
960242310,-1,0,1,1,2,0.049672,362,357,6957,22,2.759288,2,94,10.519141,45,0
960242925,959589629,1,4,6,10,2.308796,1530,877,3490.2,125,59.061084,8,793,47.137897,348,1
